game_id,game_date,season,home_team_code,away_team_code,stadium_code,home_sp_id,away_sp_id,home_sp_name,away_sp_name,home_score,away_score,home_win,game_state,game_time,weather,temperature,humidity,windDirection,windSpeed,rainprobability,home_lineup_n_hitters,home_lineup_OPS,home_lineup_OBP,home_lineup_SLG,home_top5_n,home_top5_OPS,home_top5_OBP,away_lineup_n_hitters,away_lineup_OPS,away_lineup_OBP,away_lineup_SLG,away_top5_n,away_top5_OPS,away_top5_OBP,home_sp_player_id,home_sp_player_name,home_sp_ERA,home_sp_FIP,home_sp_WHIP,home_sp_K9,home_sp_BB9,home_sp_HR9,home_sp_KBB,home_sp_QS,home_sp_GS,away_sp_player_id,away_sp_player_name,away_sp_ERA,away_sp_FIP,away_sp_WHIP,away_sp_K9,away_sp_BB9,away_sp_HR9,away_sp_KBB,away_sp_QS,away_sp_GS,lineup_OPS_diff,lineup_OBP_diff,lineup_SLG_diff,top5_OPS_diff,top5_OBP_diff,sp_ERA_diff,sp_FIP_diff,sp_WHIP_diff,sp_K9_diff,sp_BB9_diff,sp_HR9_diff,sp_KBB_diff,y_home_win
20240001,2024-03-23 05:00:00,2024,5002,7002,1001,16023,10590,엔스,류현진,8.0,2.0,1,3,14:00:00,10100,15.0,59,21000,3.6,,9,0.8150181434599156,0.3790305907172996,0.43598755274261597,5,0.814903743315508,0.37804420677361855,9,0.7835973607981976,0.3567392983585452,0.4268580624396524,5,0.8101187275985663,0.35856093189964156,16023,엔스,4.19,4.09505,1.31,8.427,2.684,0.8590000000000001,3.14,13.0,30.0,10590,류현진,3.8699999999999997,3.72952,1.3599999999999999,7.674,1.8760000000000001,0.682,4.0909,16.0,28.0,0.031420782661717994,0.022291292358754433,0.009129490302963561,0.004785015716941676,0.019483274873976997,0.32000000000000073,0.3655299999999997,-0.04999999999999982,0.7529999999999992,0.808,0.17700000000000005,-0.9509000000000003,1
20240002,2024-03-23 05:00:00,2024,9002,3001,2001,10126,12295,김광현,윌커슨,5.0,3.0,1,3,14:00:00,10100,18.2,58,20100,2.1,,9,0.8022685408299866,0.3553938420348059,0.44687469879518066,5,0.8535149461937027,0.363177361498605,9,0.8278282923755513,0.370205734089477,0.4576225582860744,5,0.8400922631361192,0.3702143152668597,10126,김광현,4.93,5.1766,1.45,8.538,4.047,1.331,2.1096,13.0,31.0,12295,윌커슨,3.84,3.66976,1.21,7.642,1.236,0.824,6.1852,18.0,32.0,-0.02555975154556478,-0.014811892054671094,-0.01074785949089374,0.01342268305758354,-0.0070369537682546945,1.0899999999999999,1.5068399999999995,0.24,0.8959999999999999,2.811,0.507,-4.0756,1
20240003,2024-03-23 05:00:00,2024,12001,1001,2002,13942,15860,쿠에바스,코너,2.0,6.0,0,3,14:00:00,10100,17.0,43,21500,3.1,,9,0.8082314285714285,0.3654607792207792,0.4427706493506493,5,0.8644018604651162,0.38704883720930233,9,0.8271932744565218,0.3701294157608696,0.4570638586956522,5,0.8684691168963757,0.39180193976518635,13942,쿠에바스,4.1,4.32221,1.25,7.996000000000001,3.063,0.883,2.6102,19.0,31.0,15860,코너,3.4300000000000006,4.50475,1.09,8.888,2.25,1.181,3.95,13.0,28.0,-0.01896184588509331,-0.004668636540090421,-0.014293209345002889,-0.004067256431259492,-0.0047531025558840145,0.669999999999999,-0.18253999999999948,0.15999999999999992,-0.8919999999999986,0.8130000000000002,-0.29800000000000004,-1.3398000000000003,0
20240004,2024-03-23 05:00:00,2024,2002,10001,6001,16087,15531,크로우,후라도,7.0,5.0,1,3,14:00:00,10400,21.8,25,20300,2.5,,9,0.8446356802806314,0.37135429716862944,0.47328138311200196,5,0.8813928182807399,0.37756837141820815,9,0.8141957868649319,0.36841924824452704,0.44577653862040484,5,0.7991408891671885,0.36140200375704445,16087,크로우,3.57,3.10849,1.31,9.595,2.678,0.446,3.5832999999999995,1.0,8.0,15531,후라도,3.36,3.88907,1.1400000000000001,7.9910000000000005,1.513,0.898,5.2813,23.0,30.0,0.030439893415699526,0.0029350489241024014,0.027504844491597125,0.08225192911355139,0.016166367661163694,0.20999999999999996,-0.7805799999999996,0.16999999999999993,1.604,1.165,-0.452,-1.6980000000000004,1
20240005,2024-03-23 05:00:00,2024,11001,6002,8005,16065,13941,하트,알칸타라,4.0,3.0,1,3,14:00:00,10100,22.0,46,21500,2.7,,9,0.8066778811739441,0.35905368647100927,0.4476241947029349,5,0.8863228583727938,0.38604089539388725,9,0.8038264631043257,0.3521295165394402,0.45169694656488546,5,0.8224864655839134,0.35894315545243616,16065,하트,2.69,3.16602,1.03,10.433,2.178,0.631,4.7895,17.0,26.0,13941,알칸타라,4.76,5.95391,1.24,4.756,3.078,1.399,1.5455,5.0,12.0,0.0028514180696184166,0.00692416993156908,-0.004072751861950552,0.06383639278888043,0.027097739941451093,-2.07,-2.7878899999999995,-0.20999999999999996,5.677,-0.8999999999999999,-0.768,3.244,1
20240006,2024-03-24 05:00:00,2024,5002,7002,1001,10652,15146,임찬규,페냐,4.0,8.0,0,3,14:00:00,10100,20.1,32,20100,1.7,,9,0.8150181434599156,0.3790305907172996,0.43598755274261597,5,0.814903743315508,0.37804420677361855,9,0.7823912742382271,0.35003150969529084,0.4323597645429363,5,0.8101187275985663,0.35856093189964156,10652,임찬규,3.83,3.8584900000000006,1.3900000000000001,9.134,2.8209999999999997,0.806,3.2381,11.0,24.0,15146,페냐,6.27,5.91645,1.63,6.9910000000000005,4.821,1.446,1.45,2.0,9.0,0.03262686922168856,0.028999081022008766,0.0036277881996796824,0.004785015716941676,0.019483274873976997,-2.4399999999999995,-2.0579599999999996,-0.23999999999999977,2.143,-2.0,-0.6399999999999999,1.7881000000000002,0
20240007,2024-03-24 05:00:00,2024,9002,3001,2001,15644,11310,엘리아스,박세웅,7.0,6.0,1,3,14:00:00,10100,23.1,23,20700,2.5,,9,0.8067879588839941,0.3525415565345081,0.454246402349486,5,0.8492389029231324,0.36553085528690005,9,0.8153080542485468,0.3680166066980349,0.4472914475505121,5,0.8400922631361192,0.3702143152668597,15644,엘리아스,4.08,4.31168,1.2599999999999998,7.569,2.183,0.946,3.4667,10.0,21.0,11310,박세웅,4.78,4.57259,1.41,6.438,2.908,0.675,2.2143,14.0,30.0,-0.008520095364552671,-0.015475050163526793,0.0069549547989739,0.009146639787013244,-0.00468345997995967,-0.7000000000000002,-0.26091,-0.15000000000000013,1.1310000000000002,-0.7250000000000001,0.2709999999999999,1.2523999999999997,1
20240008,2024-03-24 05:00:00,2024,12001,1001,2002,11318,15861,엄상백,레예스,8.0,11.0,0,3,14:00:00,10100,21.0,42,20500,2.9,,9,0.8082314285714285,0.3654607792207792,0.4427706493506493,5,0.8644018604651162,0.38704883720930233,9,0.8271932744565218,0.3701294157608696,0.4570638586956522,5,0.8684691168963757,0.39180193976518635,11318,엄상백,4.88,4.67014,1.31,9.134,2.413,1.494,3.7857,9.0,29.0,15861,레예스,3.81,4.31427,1.31,7.125,1.875,0.9380000000000001,3.7999999999999994,12.0,26.0,-0.01896184588509331,-0.004668636540090421,-0.014293209345002889,-0.004067256431259492,-0.0047531025558840145,1.0699999999999998,0.35587000000000035,0.0,2.0090000000000003,0.5379999999999998,0.5559999999999999,-0.014299999999999535,0
20240010,2024-03-24 05:00:00,2024,11001,6002,8005,13085,15153,신민혁,브랜든,3.0,6.0,0,3,14:00:00,10500,13.6,63,21500,2.3,,9,0.8066778811739441,0.35905368647100927,0.4476241947029349,5,0.8863228583727938,0.38604089539388725,9,0.8109219032841996,0.354125937419188,0.4567959658650116,5,0.8224864655839134,0.35894315545243616,13085,신민혁,4.31,5.27791,1.29,5.504,1.19,1.488,4.625,10.0,24.0,15153,브랜든,3.12,2.84763,1.15,9.0,1.32,0.36,6.8182,10.0,14.0,-0.00424402211025543,0.004927749051821251,-0.00917177116207668,0.06383639278888043,0.027097739941451093,1.1899999999999995,2.43028,0.14000000000000012,-3.4960000000000004,-0.13000000000000012,1.1280000000000001,-2.1932,0
20240011,2024-03-26 09:30:00,2024,5002,1001,1001,13934,10363,켈리,백정현,4.0,3.0,1,3,18:30:00,10400,11.2,55,20300,1.0,,9,0.8150181434599156,0.3790305907172996,0.43598755274261597,5,0.814903743315508,0.37804420677361855,9,0.8038456790123457,0.3660509259259259,0.4377947530864197,5,0.8707093563370937,0.39984074319840746,13934,켈리,4.51,4.94776,1.37,5.463,1.979,1.029,2.76,11.0,19.0,10363,백정현,5.95,5.5168,1.67,6.407,3.089,1.487,2.0741,4.0,15.0,0.011172464447569919,0.01297966479137369,-0.0018072003438037165,-0.05580561302158571,-0.021796536424788904,-1.4400000000000004,-0.5690400000000002,-0.2999999999999998,-0.944,-1.1099999999999999,-0.4580000000000002,0.6858999999999997,1
