game_id,game_date,season,home_team_code,away_team_code,stadium_code,home_sp_id,away_sp_id,home_sp_name,away_sp_name,home_score,away_score,home_win,game_state,game_time,weather,temperature,humidity,windDirection,windSpeed,rainprobability,home_lineup_n_hitters,home_lineup_OPS,home_lineup_OBP,home_lineup_SLG,home_top5_n,home_top5_OPS,home_top5_OBP,away_lineup_n_hitters,away_lineup_OPS,away_lineup_OBP,away_lineup_SLG,away_top5_n,away_top5_OPS,away_top5_OBP,home_sp_player_id,home_sp_player_name,home_sp_ERA,home_sp_FIP,home_sp_WHIP,home_sp_K9,home_sp_BB9,home_sp_HR9,home_sp_KBB,home_sp_QS,home_sp_GS,away_sp_player_id,away_sp_player_name,away_sp_ERA,away_sp_FIP,away_sp_WHIP,away_sp_K9,away_sp_BB9,away_sp_HR9,away_sp_KBB,away_sp_QS,away_sp_GS,lineup_OPS_diff,lineup_OBP_diff,lineup_SLG_diff,top5_OPS_diff,top5_OBP_diff,sp_ERA_diff,sp_FIP_diff,sp_WHIP_diff,sp_K9_diff,sp_BB9_diff,sp_HR9_diff,sp_KBB_diff,y_home_win
20250011,2025-03-25 09:30:00,2025,5002,7002,1001,16160,10590,에르난데스,류현진,5.0,0.0,1,3,18:30:00,10400,11.6,55,21100,3.2,,9,0.7890008680555555,0.3591258680555555,0.42987500000000006,5,0.8222613578356304,0.3591643695763144,9,0.7572265673494724,0.3446918063314711,0.4125347610180012,5,0.8014497466216216,0.3503251689189189,16160,에르난데스,4.23,3.82167,1.17,9.955,3.273,0.955,3.0417,7,14,10590,류현진,3.23,3.37462,1.21,7.88,1.615,0.775,4.88,12,26,0.031774300706083114,0.014434061724084402,0.01734023898199888,0.020811611214008763,0.008839200657395518,1.0000000000000004,0.44704999999999995,-0.040000000000000036,2.075,1.6580000000000001,0.17999999999999994,-1.8382999999999998,1
20250012,2025-03-25 09:30:00,2025,9002,3001,2001,10783,16273,문승원,데이비슨,2.0,3.0,0,3,18:30:00,10100,10.6,56,21300,4.9,,9,0.711233322379231,0.33818107131120606,0.37305225106802503,5,0.7320718835304821,0.3591173794358508,9,0.7374954331580403,0.35224439523941325,0.3852510379186272,5,0.7602155902004454,0.3619291759465479,10783,문승원,5.13,5.58478,1.4,5.212,3.247,1.367,1.6053,5,21,16273,데이비슨,3.65,3.84648,1.3900000000000001,8.684,3.503,0.73,2.4792,11,22,-0.026262110778809356,-0.014063323928207194,-0.012198786850602161,-0.028143706669963242,-0.0028117965106970733,1.48,1.7383000000000002,0.009999999999999787,-3.4719999999999995,-0.2560000000000002,0.637,-0.8739000000000001,0
20250013,2025-03-25 09:30:00,2025,12001,6002,2002,11308,12852,고영표,최원준,8.0,3.0,1,3,18:30:00,10400,12.3,51,21300,4.4,,9,0.7094017991004498,0.33920659670164915,0.37019520239880066,5,0.7331712810886908,0.3454401689347724,9,0.7404251220835593,0.3413931090613131,0.3990320130222464,5,0.779260628465804,0.3462874306839187,11308,고영표,3.3,3.141,1.24,8.609,1.677,0.559,5.1333,20,26,12852,최원준,4.71,5.69808,1.34,5.215,3.196,1.514,1.6316,5,16,-0.031023322983109503,-0.002186512359663939,-0.02883681062344573,-0.04608934737711323,-0.0008472617491462886,-1.4100000000000001,-2.55708,-0.10000000000000009,3.394,-1.5190000000000001,-0.955,3.5017000000000005,1
20250014,2025-03-25 09:30:00,2025,1001,11001,7003,11379,12565,최원태,최성영,14.0,5.0,1,3,18:30:00,10400,24.7,24,21300,7.4,,9,0.8059490430027342,0.35557022122793935,0.45037882177479494,5,0.8539992415623815,0.3711459992415624,9,0.8015808600847971,0.36432465172622647,0.43725620835857054,5,0.8351589285714285,0.369775,11379,최원태,4.92,4.59263,1.44,7.89,3.692,0.941,2.1373,8,24,12565,최성영,6.23,5.69976,1.8900000000000001,6.231,5.287,1.133,1.1786,0,6,0.004368182917937058,-0.008754430498287114,0.013122613416224393,0.018840312990953012,0.001370999241562365,-1.3100000000000005,-1.1071300000000006,-0.4500000000000002,1.6589999999999998,-1.5949999999999998,-0.19200000000000006,0.9587000000000001,1
20250015,2025-03-25 09:30:00,2025,2002,10001,6001,16261,16123,올러,김윤하,11.0,6.0,1,3,18:30:00,10400,18.5,47,21100,3.3,,9,0.7846584708656115,0.35366655439541933,0.43099191647019197,5,0.8293202846975088,0.3695782918149466,9,0.727062094531974,0.3309650911337659,0.3960970033982082,5,0.7720345611641655,0.3448613005911778,16261,올러,3.62,2.9032,1.15,10.208,2.839,0.483,3.5957,16,26,16123,김윤하,6.14,6.31409,1.78,5.318,4.5,1.6360000000000001,1.1818,4,18,0.057596376333637456,0.022701463261653454,0.03489491307198378,0.05728572353334338,0.024716991223768803,-2.5199999999999996,-3.41089,-0.6300000000000001,4.890000000000001,-1.661,-1.153,2.4139,1
20250016,2025-03-26 09:30:00,2025,5002,7002,1001,10652,11318,임찬규,엄상백,4.0,0.0,1,3,18:30:00,10100,22.7,18,20100,1.7,,9,0.7982126001780944,0.37134171861086374,0.42687088156723063,5,0.8185875802997858,0.36768608137044967,9,0.7567210272873195,0.33864494382022475,0.4180760834670947,5,0.8014497466216216,0.3503251689189189,10652,임찬규,3.03,3.81635,1.27,6.006,2.245,0.505,2.675,15,27,11318,엄상백,6.58,5.36781,1.79,8.256,4.24,1.45,1.9474,2,16,0.041491572890774875,0.03269677479063898,0.008794798100135948,0.017137833678164238,0.017360912451530763,-3.5500000000000003,-1.5514600000000005,-0.52,-2.25,-1.995,-0.945,0.7275999999999998,1
20250017,2025-03-26 09:30:00,2025,9002,3001,2001,15462,14792,송영진,김진욱,3.0,1.0,1,3,18:30:00,10100,20.9,29,21300,1.4,,9,0.711233322379231,0.33818107131120606,0.37305225106802503,5,0.7135880302149912,0.3455926786751889,9,0.7360944111146196,0.349481212503947,0.38661319861067256,5,0.753402497598463,0.3561988472622478,15462,송영진,5.83,5.88601,1.71,5.684,4.405,1.421,1.2903,1,8,14792,김진욱,10.0,8.23716,2.15,8.0,5.333,3.333,1.5,1,6,-0.024861088735388615,-0.01130014119274092,-0.013560947542647528,-0.03981446738347183,-0.010606168587058928,-4.17,-2.3511499999999996,-0.43999999999999995,-2.316,-0.9279999999999999,-1.9120000000000001,-0.2097,1
20250018,2025-03-26 09:30:00,2025,12001,6002,2002,14600,14770,소형준,최승용,2.0,3.0,0,3,18:30:00,10100,24.4,21,20700,2.2,,9,0.7077312390924956,0.3388214077952298,0.36890983129726584,5,0.7331712810886908,0.3454401689347724,9,0.7472542130819765,0.3412370751213939,0.40601713796058275,5,0.779260628465804,0.3462874306839187,14600,소형준,3.3,2.98945,1.25,7.514,1.771,0.367,4.2414,18,24,14770,최승용,4.41,4.36649,1.35,5.493,2.785,0.619,1.9722,9,23,-0.0395229739894809,-0.002415667326164106,-0.03710730666331691,-0.04608934737711323,-0.0008472617491462886,-1.1100000000000003,-1.3770399999999996,-0.10000000000000009,2.021,-1.0140000000000002,-0.252,2.2691999999999997,0
20250019,2025-03-26 09:30:00,2025,1001,11001,7003,14798,13085,이승현,신민혁,6.0,8.0,0,3,18:30:00,10100,23.8,20,21100,3.7,,9,0.8126756059824652,0.3576139762764311,0.45506162970603403,5,0.8539992415623815,0.3711459992415624,9,0.7922361677344205,0.36027548048922536,0.43196068724519504,5,0.8351589285714285,0.369775,14798,이승현,5.42,5.00417,1.65,6.572,4.086,0.888,1.6087,2,23,13085,신민혁,4.77,5.17697,1.32,5.727,1.7730000000000001,1.568,3.2308,5,28,0.020439438248044728,-0.0026615042127942634,0.02310094246083899,0.018840312990953012,0.001370999241562365,0.6500000000000004,-0.17279999999999962,0.32999999999999985,0.8449999999999998,2.313,-0.68,-1.6220999999999999,0
20250020,2025-03-26 09:30:00,2025,2002,10001,6001,15432,16325,윤영철,정현우,10.0,17.0,0,3,18:30:00,10100,22.9,30,20700,3.7,,9,0.7873821871476889,0.3462149567831642,0.44116723036452465,5,0.8327170706006323,0.36033561643835615,9,0.7280116026105874,0.3319967367657723,0.3960148658448151,5,0.7720345611641655,0.3448613005911778,15432,윤영철,5.58,4.70464,1.6400000000000001,7.74,5.4,0.72,1.4333,1,13,16325,정현우,5.86,5.52315,1.72,6.086,5.311,0.885,1.1458,3,18,0.059370584537101534,0.014218220017391925,0.045152364519709554,0.0606825094364668,0.015474315847178344,-0.28000000000000025,-0.8185099999999998,-0.07999999999999985,1.654,0.08900000000000041,-0.16500000000000004,0.2875000000000001,0
20250021,2025-03-27 09:30:00,2025,5002,7002,1001,14846,15013,송승기,문동주,2.0,1.0,1,3,18:30:00,10100,12.5,37,21500,4.0,,9,0.7941604848484848,0.3742926060606061,0.4198678787878788,5,0.8185875802997858,0.36768608137044967,9,0.7572265673494724,0.3446918063314711,0.4125347610180012,5,0.8014497466216216,0.3503251689189189,14846,송승기,3.5,4.0992,1.38,7.812,3.062,0.938,2.551,10,27,15013,문동주,4.02,2.71699,1.18,10.041,2.306,0.521,4.3548,11,23,0.036933917499012425,0.029600799729134986,0.007333117769877606,0.017137833678164238,0.017360912451530763,-0.5199999999999996,1.3822099999999997,0.19999999999999996,-2.229,0.7559999999999998,0.4169999999999999,-1.8037999999999998,1
20250022,2025-03-27 09:30:00,2025,9002,3001,2001,10131,12930,박종훈,나균안,5.0,2.0,1,3,18:30:00,10500,11.4,44,21300,6.4,,9,0.7238756979136057,0.3410872759330003,0.3827884219806053,5,0.7505338709677418,0.3611560483870968,9,0.7349305106658048,0.347256625727214,0.3876738849385908,5,0.7811756885090219,0.3637245963912631,10131,박종훈,7.11,8.9818,1.74,4.737,8.526,1.895,0.5556,1,5,12930,나균안,3.87,4.215,1.41,7.602,3.277,0.852,2.32,9,26,-0.011054812752199106,-0.0061693497942136855,-0.004885462957985476,-0.030641817541280036,-0.0025685480041662823,3.24,4.7668,0.33000000000000007,-2.865,5.249,1.0430000000000001,-1.7643999999999997,1
20250023,2025-03-27 09:30:00,2025,12001,6002,2002,14581,15509,오원석,김유성,4.0,3.0,1,3,18:30:00,10500,11.8,54,21300,4.2,,9,0.7061355769230769,0.3386907051282051,0.36744487179487184,5,0.7331712810886908,0.3454401689347724,9,0.7551342302878598,0.3476673967459324,0.4074668335419275,5,0.780282315978456,0.35230296229802516,14581,오원석,3.67,4.03728,1.38,7.6850000000000005,3.537,0.68,2.1731,12,25,15509,김유성,8.83,6.12826,1.79,11.423,7.269,1.558,1.5714,0,4,-0.04899865336478282,-0.008976691617727295,-0.040021961747055634,-0.0471110348897652,-0.006862793363252739,-5.16,-2.09098,-0.41000000000000014,-3.7379999999999995,-3.732,-0.878,0.6016999999999999,1
